113|721
114|930
115|835
116|1067
117|561
118|658
119|811
120|677
121|1003
122|912
123|690
124|708
125|905
126|752
127|820
128|976
129|850
130|858
131|870
132|953
133|969
134|957
135|758
136|878
137|835
138|908
139|824
140|954
141|956
142|1011
143|845
144|951
145|1545
146|561
147|755
148|932
149|972
150|1025
151|625
152|783
153|818
154|982
155|674
156|922
157|779
158|744
159|626
160|787
161|900
162|835
